technician_id,hospital_id,assigned_hospital_id,name,qualification,phone_number,email_address
6554,186,,Jennifer Stone,Blood Transfusion Officer,438-063-6722,jennifer.stone@healthcare.com
6555,78,100,Mr. Mark Nelson,Medical Lab Technician,418-515-7183,mr.mark.nelson@labservices.ca
6556,,,Cindy Waller,Diagnostic Technician,514-516-9408,cindy.waller@labservices.ca
6557,198,,Steven Carter,Toxicology Technician,450-383-0787,steven.carter@medcenter.ca
6558,87,257,Justin Harris,Blood Bank Specialist,438-347-0975,justin.harris@hospital.ca
6559,146,299,Mrs. Tammy Cook,Blood Bank Specialist,450-259-6905,mrs.tammy.cook@medcenter.ca
6560,268,6,Michael Simon,Tissue Typing Specialist,450-637-9824,michael.simon@medcenter.ca
6561,110,237,Sarah Hall,Tissue Typing Specialist,514-214-5367,sarah.hall@hospital.ca
6562,79,123,Billy Olsen,Biomedical Scientist,418-814-4833,billy.olsen@labservices.ca
6563,8,,Katherine Perez,Blood Transfusion Officer,450-239-3506,katherine.perez@hospital.ca
6564,159,287,Robert Cobb,Blood Bank Specialist,438-784-2312,robert.cobb@hospital.ca
6565,79,164,Kayla Carter,Pathology Assistant,438-198-3445,kayla.carter@healthcare.com
6566,14,,Andrew Hansen,Serology Technician,418-871-6929,andrew.hansen@labservices.ca
6567,203,127,Lori Taylor,Tissue Typing Specialist,450-582-5083,lori.taylor@labservices.ca
6568,59,,Jaime Morris,Toxicology Technician,450-550-5450,jaime.morris@healthcare.com
6569,,10,Cassandra Brown,Clinical Laboratory Technologist,438-803-9191,cassandra.brown@labservices.ca
6570,280,,Carol Morris,Clinical Research Technician,514-606-5238,carol.morris@medcenter.ca
6571,192,110,Mr. Matthew Schmitt,Blood Bank Specialist,450-335-2981,mr.matthew.schmitt@labservices.ca
6572,299,,Alexander Marshall,Quality Control Analyst,514-331-0695,alexander.marshall@hospital.ca
6573,129,156,Michael Brewer,Diagnostic Technician,438-707-3619,michael.brewer@hospital.ca
6574,215,,Gary Brown,Blood Transfusion Officer,450-732-7462,gary.brown@medcenter.ca
6575,,,Alexa Bradshaw,Immunology Technician,438-610-6597,alexa.bradshaw@healthcare.com
6576,159,23,Michelle Ferguson,Clinical Trials Coordinator,438-855-9559,michelle.ferguson@hospital.ca
6577,35,,Kelly Turner,Laboratory Supervisor,514-627-0426,kelly.turner@labservices.ca
6578,115,76,Heather Hill,Hematology Technician,438-192-3004,heather.hill@healthcare.com
6579,79,,Megan Baker,Medical Lab Technician,514-772-1022,megan.baker@healthcare.com
6580,91,124,Daniel Cohen,Blood Bank Specialist,450-674-8889,daniel.cohen@labservices.ca
6581,,136,David Williams,Clinical Trials Coordinator,514-173-1497,david.williams@labservices.ca
6582,276,128,Ruth English,Laboratory Supervisor,450-328-0348,ruth.english@healthcare.com
6583,12,203,Alicia Smith,Pathology Assistant,450-759-0410,alicia.smith@medcenter.ca
6584,,,Erica Thomas,Hematology Technician,438-554-7611,erica.thomas@hospital.ca
6585,53,21,Zachary Moreno,Biomedical Scientist,450-607-9938,zachary.moreno@medcenter.ca
6586,44,,Kimberly Moyer,Clinical Biochemist,450-252-2228,kimberly.moyer@healthcare.com
6587,298,,Bruce Hart,Biomedical Scientist,450-784-1543,bruce.hart@labservices.ca
6588,122,,Catherine Cabrera,Diagnostic Technician,418-209-7799,catherine.cabrera@healthcare.com
6589,148,119,Roger Newton,Pathology Assistant,438-480-7556,roger.newton@labservices.ca
6590,65,,Justin Davis,Clinical Laboratory Technologist,418-712-9630,justin.davis@labservices.ca
6591,244,226,Ashley Lee,Diagnostic Technician,418-107-7955,ashley.lee@medcenter.ca
6592,249,74,Stephen Levine,Pathology Assistant,514-170-9857,stephen.levine@medcenter.ca
6593,289,,Amber Riley,Toxicology Technician,438-034-0290,amber.riley@labservices.ca
6594,129,,Michael Norton,Clinical Trials Coordinator,514-309-2427,michael.norton@hospital.ca
6595,11,,Heather Thomas,Diagnostic Technician,418-120-2145,heather.thomas@hospital.ca
6596,,,Jasmine Gaines,Immunology Technician,438-023-0923,jasmine.gaines@hospital.ca
6597,292,128,Mrs. Denise Mullins,Toxicology Technician,450-608-1962,mrs.denise.mullins@healthcare.com
6598,156,,Alejandra Morris,Laboratory Supervisor,438-538-3373,alejandra.morris@healthcare.com
6599,84,,Angela Rodriguez,Laboratory Supervisor,450-761-9922,angela.rodriguez@hospital.ca
6600,282,31,Linda Cook,Medical Lab Technician,418-525-3007,linda.cook@medcenter.ca
6601,48,21,Ariel Todd,Quality Control Analyst,514-827-1784,ariel.todd@healthcare.com
6602,192,289,Joseph Nielsen,Clinical Laboratory Technologist,514-604-6252,joseph.nielsen@medcenter.ca
6603,29,253,Mark Hogan,Medical Laboratory Assistant,418-028-6683,mark.hogan@hospital.ca
6604,202,,Kevin Barnett,Blood Transfusion Officer,514-891-0084,kevin.barnett@hospital.ca
6605,62,148,Amy Lee,Certified Phlebotomist,450-086-9748,amy.lee@labservices.ca
6606,65,15,Kaitlyn Perez,Blood Bank Specialist,514-024-3157,kaitlyn.perez@medcenter.ca
6607,141,,Brent Duncan,Clinical Biochemist,450-903-8186,brent.duncan@labservices.ca
6608,273,,Donald Clements,Biomedical Scientist,438-742-5229,donald.clements@medcenter.ca
6609,169,110,Scott Hansen,Laboratory Supervisor,450-456-5846,scott.hansen@hospital.ca
6610,232,,Mr. Anthony Rivers,Certified Phlebotomist,450-782-4546,mr.anthony.rivers@healthcare.com
6611,,,Raymond Clark,Clinical Laboratory Technologist,450-199-2601,raymond.clark@medcenter.ca
6612,,137,Jordan Hinton,Pathology Assistant,514-023-3858,jordan.hinton@medcenter.ca
6613,37,283,John Barnes,Clinical Biochemist,514-680-4465,john.barnes@hospital.ca
6614,1,,Bianca Haney,Immunology Technician,450-265-7536,bianca.haney@hospital.ca
6615,180,,Sara Zimmerman,Serology Technician,438-686-8243,sara.zimmerman@medcenter.ca
6616,,48,David Oconnor,Certified Phlebotomist,514-129-2090,david.oconnor@healthcare.com
6617,20,131,Christopher Castro,Blood Bank Specialist,418-198-2836,christopher.castro@labservices.ca
6618,281,23,Julie Parsons,Quality Control Analyst,450-208-9195,julie.parsons@labservices.ca
6619,14,,Lisa Kelly,Blood Bank Specialist,514-576-9523,lisa.kelly@healthcare.com
6620,177,270,James Smith,Blood Transfusion Officer,418-286-4304,james.smith@medcenter.ca
6621,298,180,Heidi Joseph,Toxicology Technician,450-020-4228,heidi.joseph@healthcare.com
6622,265,,Jennifer Castillo,Diagnostic Technician,438-492-5943,jennifer.castillo@medcenter.ca
6623,128,137,Wesley Bruce,Biomedical Scientist,418-324-8460,wesley.bruce@hospital.ca
6624,238,,Eric Proctor,Clinical Laboratory Technologist,418-389-6521,eric.proctor@healthcare.com
6625,239,,Arthur Shelton,Diagnostic Technician,438-458-8459,arthur.shelton@labservices.ca
6626,43,79,Randy Chen,Clinical Laboratory Technologist,438-304-7280,randy.chen@healthcare.com
6627,109,,Kelly Cannon,Medical Lab Technician,514-558-2406,kelly.cannon@hospital.ca
6628,219,,Zachary Logan,Diagnostic Technician,514-777-1195,zachary.logan@medcenter.ca
6629,194,,Sandra Sanders,Clinical Trials Coordinator,514-754-5752,sandra.sanders@medcenter.ca
6630,207,,Cassandra Cannon,Medical Laboratory Assistant,514-972-9166,cassandra.cannon@hospital.ca
6631,227,,Donald Hernandez,Quality Control Analyst,450-352-7654,donald.hernandez@hospital.ca
6632,5,144,Howard Gonzalez,Clinical Biochemist,514-548-3545,howard.gonzalez@hospital.ca
6633,141,,Teresa Sanchez,Tissue Typing Specialist,438-550-2226,teresa.sanchez@healthcare.com
6634,298,,Robert Long,Hematology Technician,438-438-9454,robert.long@hospital.ca
6635,137,,Brian Mcdaniel,Clinical Trials Coordinator,438-581-5416,brian.mcdaniel@medcenter.ca
6636,,,Antonio Brown,Certified Phlebotomist,438-796-8451,antonio.brown@hospital.ca
6637,,40,Rachel Mcintyre,Immunology Technician,418-962-0429,rachel.mcintyre@labservices.ca
6638,173,,Gregory Medina,Blood Bank Specialist,514-947-5883,gregory.medina@medcenter.ca
6639,48,,Loretta Ford,Biomedical Scientist,438-411-9437,loretta.ford@healthcare.com
6640,35,,Cheyenne Coffey,Pathology Assistant,438-750-0882,cheyenne.coffey@medcenter.ca
6641,,151,Johnathan Jackson,Toxicology Technician,418-200-9543,johnathan.jackson@healthcare.com
6642,113,,Tyler Blair,Clinical Trials Coordinator,450-815-9999,tyler.blair@hospital.ca
6643,83,291,Julia Vega,Quality Control Analyst,438-093-5955,julia.vega@labservices.ca
6644,217,64,Ricky Munoz,Medical Laboratory Assistant,418-924-7278,ricky.munoz@medcenter.ca
6645,36,,Patricia Martin,Tissue Typing Specialist,450-902-1514,patricia.martin@healthcare.com
6646,208,16,Eric Murray,Medical Laboratory Assistant,438-791-2229,eric.murray@healthcare.com
6647,283,,Victor Dominguez,Clinical Research Technician,418-016-0856,victor.dominguez@hospital.ca
6648,169,,Autumn Thomas,Certified Phlebotomist,418-868-2753,autumn.thomas@hospital.ca
6649,56,,Katherine Gomez,Clinical Trials Coordinator,438-618-4656,katherine.gomez@hospital.ca
6650,85,,Peter Berger,Laboratory Supervisor,418-195-9117,peter.berger@healthcare.com
6651,76,263,Michelle Franklin,Immunology Technician,438-917-2148,michelle.franklin@healthcare.com
6652,105,,Fred Watkins,Diagnostic Technician,438-656-2384,fred.watkins@labservices.ca
6653,210,189,Shawn Peterson,Clinical Trials Coordinator,450-331-9265,shawn.peterson@labservices.ca
6654,101,188,Gregory Smith,Clinical Laboratory Technologist,418-260-0213,gregory.smith@hospital.ca
6655,47,25,Debra Thomas,Tissue Typing Specialist,514-647-4761,debra.thomas@medcenter.ca
6656,94,,Samantha Hernandez,Laboratory Supervisor,450-156-0365,samantha.hernandez@healthcare.com
6657,100,297,Melissa Ayala,Laboratory Supervisor,514-146-3132,melissa.ayala@labservices.ca
6658,222,,Kelli Collier,Medical Laboratory Assistant,418-449-2641,kelli.collier@healthcare.com
6659,45,192,Nicholas Cooper,Immunology Technician,418-379-1624,nicholas.cooper@labservices.ca
6660,277,,Brittany Giles,Clinical Biochemist,450-488-0710,brittany.giles@healthcare.com
6661,80,,Peter Wheeler,Pathology Assistant,450-678-1310,peter.wheeler@labservices.ca
6662,88,,Tasha Thompson,Immunology Technician,418-273-5840,tasha.thompson@labservices.ca
6663,159,,Christopher Sandoval,Blood Bank Specialist,438-171-4226,christopher.sandoval@medcenter.ca
6664,144,,Emma Allen,Toxicology Technician,514-232-3952,emma.allen@medcenter.ca
6665,233,,Jason Glover,Immunology Technician,418-184-6318,jason.glover@healthcare.com
6666,269,133,Kristin Russell,Pathology Assistant,450-322-8353,kristin.russell@hospital.ca
6667,196,220,Darrell Spencer,Hematology Technician,438-787-3755,darrell.spencer@hospital.ca
6668,96,269,Rachel Brady,Laboratory Supervisor,418-716-2387,rachel.brady@healthcare.com
6669,274,,Victoria Sullivan,Medical Laboratory Assistant,514-416-7830,victoria.sullivan@hospital.ca
6670,58,216,Jack Roy,Quality Control Analyst,438-739-2699,jack.roy@hospital.ca
6671,125,,Catherine Garcia,Blood Transfusion Officer,438-751-2154,catherine.garcia@medcenter.ca
6672,196,,Kyle Ramos,Tissue Typing Specialist,418-878-2507,kyle.ramos@healthcare.com
6673,150,56,Meghan Kemp,Clinical Biochemist,450-216-3752,meghan.kemp@labservices.ca
6674,47,,Nathan Lopez,Diagnostic Technician,418-663-0977,nathan.lopez@healthcare.com
6675,113,,Stacie Hamilton,Medical Laboratory Assistant,438-312-1411,stacie.hamilton@hospital.ca
6676,36,,Gregory Hammond,Immunology Technician,450-331-3883,gregory.hammond@hospital.ca
6677,,,John Escobar,Clinical Biochemist,514-796-8999,john.escobar@medcenter.ca
6678,2,,John Morse,Clinical Trials Coordinator,418-821-0771,john.morse@healthcare.com
6679,25,,Cathy Robertson,Laboratory Supervisor,450-643-7182,cathy.robertson@medcenter.ca
6680,282,,Randy Bryan,Blood Bank Specialist,514-249-5923,randy.bryan@healthcare.com
6681,141,,Anne Jensen,Clinical Laboratory Technologist,514-358-5814,anne.jensen@labservices.ca
6682,17,294,Andrew Robinson,Clinical Laboratory Technologist,450-770-6121,andrew.robinson@labservices.ca
6683,176,248,Mr. Raymond Jones DVM,Blood Bank Specialist,418-374-5293,mr.raymond.jones.dvm@labservices.ca
6684,,96,Sabrina Smith,Immunology Technician,450-839-8329,sabrina.smith@healthcare.com
6685,70,246,Abigail Valdez,Pathology Assistant,450-569-6020,abigail.valdez@labservices.ca
6686,139,,Connie Vasquez DDS,Toxicology Technician,418-339-0940,connie.vasquez.dds@healthcare.com
6687,,,Lee Salinas,Laboratory Supervisor,450-012-3692,lee.salinas@medcenter.ca
6688,,,Christian Harris,Serology Technician,450-837-6617,christian.harris@hospital.ca
6689,76,,Margaret Waters,Clinical Laboratory Technologist,418-875-4075,margaret.waters@labservices.ca
6690,224,79,Christopher Rogers,Clinical Laboratory Technologist,438-190-8755,christopher.rogers@medcenter.ca
6691,27,31,Peggy Stafford,Medical Laboratory Assistant,514-559-2644,peggy.stafford@healthcare.com
6692,275,137,Emily Sullivan,Tissue Typing Specialist,450-330-3083,emily.sullivan@labservices.ca
6693,183,82,Faith Walker,Diagnostic Technician,418-387-9123,faith.walker@healthcare.com
6694,70,25,Melissa Watkins,Medical Lab Technician,514-226-6860,melissa.watkins@healthcare.com
6695,220,,Hannah Meza,Clinical Laboratory Technologist,438-629-9118,hannah.meza@healthcare.com
6696,257,276,Robert Johnson,Clinical Research Technician,450-647-0803,robert.johnson@hospital.ca
6697,158,63,Amber Townsend,Blood Transfusion Officer,438-861-7684,amber.townsend@medcenter.ca
6698,58,,Christopher Sanchez,Quality Control Analyst,450-884-5226,christopher.sanchez@labservices.ca
6699,189,,Randy Hurst,Quality Control Analyst,514-981-6513,randy.hurst@healthcare.com
6700,259,168,Robert Mora,Biomedical Scientist,514-602-0428,robert.mora@medcenter.ca
6701,16,,Brooke Santiago,Hematology Technician,418-723-7135,brooke.santiago@healthcare.com
6702,276,,Robert Mcgrath,Tissue Typing Specialist,514-785-4074,robert.mcgrath@medcenter.ca
6703,124,238,Brandy Gomez,Hematology Technician,450-348-0931,brandy.gomez@healthcare.com
6704,246,,Kelly Cochran,Blood Bank Specialist,514-685-3900,kelly.cochran@medcenter.ca
6705,,,Matthew Crawford,Medical Lab Technician,418-962-4515,matthew.crawford@healthcare.com
6706,248,72,Mr. Kenneth Washington,Blood Transfusion Officer,438-019-0615,mr.kenneth.washington@healthcare.com
6707,27,102,Zoe Ramirez,Medical Lab Technician,450-780-8362,zoe.ramirez@healthcare.com
6708,231,214,Mary Hines,Clinical Laboratory Technologist,418-840-6862,mary.hines@healthcare.com
6709,127,118,Lisa Sullivan,Pathology Assistant,450-384-4815,lisa.sullivan@labservices.ca
6710,212,,Holly Bullock,Clinical Research Technician,438-044-7421,holly.bullock@hospital.ca
6711,66,139,Kyle Morgan,Certified Phlebotomist,438-535-7651,kyle.morgan@medcenter.ca
6712,123,,Debbie Bell,Certified Phlebotomist,514-048-9492,debbie.bell@hospital.ca
6713,285,118,Pamela Pittman,Clinical Trials Coordinator,450-029-2801,pamela.pittman@healthcare.com
6714,168,,Claire Bell,Pathology Assistant,418-386-1123,claire.bell@healthcare.com
6715,14,,Philip Deleon,Blood Transfusion Officer,514-087-8594,philip.deleon@hospital.ca
6716,43,,Sean Gibson,Certified Phlebotomist,450-125-9327,sean.gibson@labservices.ca
6717,222,,Christine Davis,Diagnostic Technician,438-638-4554,christine.davis@healthcare.com
6718,114,,Bonnie Rocha,Tissue Typing Specialist,450-035-5652,bonnie.rocha@labservices.ca
6719,296,255,Jared Miller,Immunology Technician,450-541-2868,jared.miller@medcenter.ca
6720,99,,Lisa Conway,Clinical Laboratory Technologist,450-959-4097,lisa.conway@healthcare.com
6721,251,276,Kimberly Arroyo,Biomedical Scientist,438-239-6394,kimberly.arroyo@healthcare.com
6722,264,,Wesley Smith,Blood Bank Specialist,514-027-6823,wesley.smith@medcenter.ca
6723,14,142,Kendra Bradley,Immunology Technician,450-253-7964,kendra.bradley@hospital.ca
6724,,,Krystal Brown,Immunology Technician,450-757-2201,krystal.brown@labservices.ca
6725,243,251,Jennifer Smith,Hematology Technician,450-478-9608,jennifer.smith@labservices.ca
6726,,,Amanda Paul,Tissue Typing Specialist,450-323-8707,amanda.paul@healthcare.com
6727,32,150,Amber Goodwin,Clinical Biochemist,438-020-7044,amber.goodwin@medcenter.ca
6728,,119,Shawn Velasquez,Laboratory Supervisor,438-014-9907,shawn.velasquez@healthcare.com
6729,197,13,Jeffery Butler,Medical Laboratory Assistant,450-046-3837,jeffery.butler@hospital.ca
6730,270,,Abigail Martin,Certified Phlebotomist,438-594-2609,abigail.martin@hospital.ca
6731,232,,Tina White,Biomedical Scientist,418-670-8439,tina.white@healthcare.com
6732,261,,Anna Wallace,Clinical Biochemist,418-395-9880,anna.wallace@medcenter.ca
6733,9,,Marvin May,Biomedical Scientist,514-826-3852,marvin.may@labservices.ca
6734,257,11,Zachary James,Medical Laboratory Assistant,514-455-4183,zachary.james@healthcare.com
6735,48,,Kimberly Ruiz,Blood Transfusion Officer,418-654-0170,kimberly.ruiz@hospital.ca
6736,257,269,Nicholas Williams,Pathology Assistant,514-575-7343,nicholas.williams@medcenter.ca
6737,160,,Brian Moreno,Tissue Typing Specialist,450-951-6328,brian.moreno@labservices.ca
6738,214,,Judith Gonzalez,Quality Control Analyst,450-687-3622,judith.gonzalez@healthcare.com
6739,225,188,Melissa Young,Immunology Technician,514-097-7909,melissa.young@labservices.ca
6740,226,,Jason Gordon,Blood Bank Specialist,438-725-7509,jason.gordon@healthcare.com
6741,43,,Thomas Harris,Clinical Research Technician,514-008-1835,thomas.harris@labservices.ca
6742,101,,Justin Miller,Medical Lab Technician,450-865-4851,justin.miller@hospital.ca
6743,48,,Ashley Flynn,Diagnostic Technician,418-251-7609,ashley.flynn@labservices.ca
6744,39,,Jonathan Montgomery,Toxicology Technician,514-775-6353,jonathan.montgomery@labservices.ca
6745,35,126,Erik Esparza,Toxicology Technician,514-080-2731,erik.esparza@medcenter.ca
6746,30,166,Michael Warren,Tissue Typing Specialist,450-807-6211,michael.warren@hospital.ca
6747,,,Jennifer Hooper,Quality Control Analyst,418-336-5375,jennifer.hooper@labservices.ca
6748,276,61,Andre Guerra,Hematology Technician,438-673-0800,andre.guerra@hospital.ca
6749,228,223,Bryan Foster,Medical Lab Technician,514-777-9766,bryan.foster@medcenter.ca
6750,110,238,Timothy Salazar,Blood Transfusion Officer,418-207-1903,timothy.salazar@labservices.ca
6751,162,,Latasha Hill,Pathology Assistant,450-127-8691,latasha.hill@medcenter.ca
6752,285,96,Megan Peterson,Diagnostic Technician,450-960-1202,megan.peterson@hospital.ca
6753,161,175,Jonathan Smith,Serology Technician,514-545-6987,jonathan.smith@medcenter.ca
6754,110,,Kelsey Johnson,Clinical Research Technician,450-460-4559,kelsey.johnson@hospital.ca
6755,48,285,Jennifer Gibson,Quality Control Analyst,514-533-1778,jennifer.gibson@medcenter.ca
6756,108,,Cynthia Taylor,Laboratory Supervisor,418-640-8427,cynthia.taylor@hospital.ca
6757,,,Debbie Rodriguez,Blood Bank Specialist,514-478-2321,debbie.rodriguez@healthcare.com
6758,86,,Richard Baker,Immunology Technician,418-884-6776,richard.baker@labservices.ca
6759,25,159,Samantha Carroll,Clinical Laboratory Technologist,438-860-9158,samantha.carroll@labservices.ca
